Geo Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;cod_ligf;ligne_code;indice_lig;reseau;res_com;exploitant;num_psr;idf;principal;x;y;picto ligne
48.8423274377,2.32098483563;"{""type"": ""Point"", ""coordinates"": [2.320984835629297, 48.84232743773421]}";563;MONTPARNASSE;Montparnasse-Bienvenüe;;;71139;Gare Montparnasse;58578;Montparnasse Bienvenue;2334;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;C01383;13;5.0;13-285;13;METRO;METRO 13;RATP;0;1;1;650165.0831;6860467.533;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
48.8461511231,2.3549179837;"{""type"": ""Point"", ""coordinates"": [2.354917983696272, 48.84615112308059]}";383;JUSSIEU;Jussieu;;;71148;Jussieu;43493;Jussieu;2284;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01543;C01380;10;2.0;10-110065;10;METRO;METRO 10;RATP;0;1;0;652658.953;6860871.808;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049
48.8153075312,2.29707779833;"{""type"": ""Point"", ""coordinates"": [2.297077798334658, 48.81530753120821]}";505;MALAKOFF-RUE ÉTIENNE DOLET;Malakoff - Rue Étienne Dolet;;;70562;Malakoff - Étienne Dolet;44069;Malakoff Rue Étienne Dolet;2328;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;C01383;13;5.0;13-114035;13;METRO;METRO 13;RATP;899947;1;0;648383.7762;6857478.6018;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
48.8527251193,2.40608916188;"{""type"": ""Point"", ""coordinates"": [2.406089161879022, 48.852725119270836]}";509;MARAICHERS;Maraîchers;;;71703;Maraîchers;44072;Maraîchers;2230;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;C01379;9;16.0;9-109085;9;METRO;METRO 9;RATP;0;1;0;656419.7092;6861573.3159;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
48.8478956502,2.26408203075;"{""type"": ""Point"", ""coordinates"": [2.264082030746221, 48.847895650208415]}";543;MICHEL-ANGE-AUTEUIL;Michel Ange-Auteuil;;;71206;Michel-Ange - Auteuil;44138;Michel-Ange - Auteuil;2256;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;C01379;9;16.0;9-110031;9;METRO;METRO 9;RATP;0;1;0;645994.7057;6861124.0745;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
48.8450581723,2.26174512496;"{""type"": ""Point"", ""coordinates"": [2.261745124963671, 48.84505817231373]}";545;MICHEL-ANGE-MOLITOR;Michel Ange-Molitor;;;73658;Michel-Ange - Molitor;44139;Michel-Ange - Molitor;2257;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;C01379;9;16.0;9-110035;9;METRO;METRO 9;RATP;0;1;0;645820.2672;6860810.1786;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
48.8737699887,2.31445603619;"{""type"": ""Point"", ""coordinates"": [2.314456036188806, 48.873769988696125]}";548;MIROMESNIL;Miromesnil;;;71346;Miromesnil;43511;Miromesnil;2340;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;C01383;13;5.0;13-114059;13;METRO;METRO 13;RATP;0;1;0;649716.2811;6863967.801;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
48.8804494561,2.30945116799;"{""type"": ""Point"", ""coordinates"": [2.309451167991542, 48.88044945613849]}";552;MONCEAU;Monceau;;;73671;Monceau;44146;Monceau;2044;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;C01372;2;7.0;2-102074;2;METRO;METRO 2;RATP;0;1;0;649355.6855;6864713.7086;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
48.8577254129,2.31056596095;"{""type"": ""Point"", ""coordinates"": [2.310565960946845, 48.857725412893444]}";425;LA TOUR MAUBOURG;La Tour Maubourg;;;71242;La Tour Maubourg;43409;La Tour Maubourg;2218;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;C01378;8;15.0;8-108033;8;METRO;METRO 8;RATP;0;1;0;649415.3796;6862186.2617;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8748743434,2.34019988439;"{""type"": ""Point"", ""coordinates"": [2.340199884385169, 48.87487434337736]}";443;LE PELETIER;Le Peletier;;;478885;Le Peletier;43656;Le Peletier;2175;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;C01377;7;13.0;7-107051;7;METRO;METRO 7;RATP;0;1;0;651605.5387;6864074.5114;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
48.8512711264,2.37611877334;"{""type"": ""Point"", ""coordinates"": [2.376118773339344, 48.85127112636521]}";441;LEDRU-ROLLIN;Ledru Rollin;;;71693;Ledru Rollin;43674;Ledru Rollin;2204;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;C01378;8;15.0;8-108061;8;METRO;METRO 8;RATP;0;1;0;654219.2941;6861428.6032;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8608062913,2.34110859163;"{""type"": ""Point"", ""coordinates"": [2.341108591634066, 48.8608062912721]}";481;LOUVRE-RIVOLI;Louvre-Rivoli;;;73630;Louvre Rivoli;44645;Louvre Rivoli;2013;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;C01371;1;1.0;1-101055;1;METRO;METRO 1;RATP;0;1;0;651659.1352;6862509.6962;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
48.9119648979,2.33392489048;"{""type"": ""Point"", ""coordinates"": [2.333924890479714, 48.91196489788087]}";493;Mairie de Saint-Ouen;Mairie de Saint-Ouen;;;72168;Mairie de Saint-Ouen;43969;Mairie de Saint-Ouen;2352;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;C01383;13;5.0;13-114075;13;METRO;METRO 13;RATP;0;1;0;651180.0871;6868202.6512;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
48.879761254,2.41647964367;"{""type"": ""Point"", ""coordinates"": [2.416479643671439, 48.879761253997195]}";494;MAIRIE DES LILAS;Mairie des Lilas;;;71909;Mairie des Lilas;44055;Mairie des Lilas;2298;Metro;0;0;0;1;0;0;0;0;0;0;M11;0;0;0;A01544;C01381;11;3.0;11-111033;11;METRO;METRO 11;RATP;0;1;0;657204.3492;6864573.8589;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94
48.8110991977,2.38355147965;"{""type"": ""Point"", ""coordinates"": [2.383551479649113, 48.81109919771151]}";496;MAIRIE D'IVRY;Mairie d'Ivry;;;70488;Mairie d'Ivry;44051;Mairie d'Ivry;2151;Metro;0;0;0;1;0;0;0;0;0;0;M7;0;0;0;A01540;C01377;7;13.0;7-107091;7;METRO;METRO 7;RATP;899942;1;0;654729.8271;6856957.6392;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
48.8652537861,2.37458197;"{""type"": ""Point"", ""coordinates"": [2.374581969996412, 48.86525378605432]}";625;PARMENTIER;Parmentier;;;71801;Parmentier;58725;Parmentier;2069;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;C01373;3;8.0;3-103043;3;METRO;METRO 3;RATP;0;1;0;654118.8397;6862984.2509;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
48.830972673,2.35558027408;"{""type"": ""Point"", ""coordinates"": [2.35558027407791, 48.83097267298835]}";652;PLACE D'ITALIE;Place d'Italie;;;71033;Place d'Italie;44371;Place d'Italie;2101;Metro;0;0;0;1;0;0;0;0;0;0;M5;0;0;0;A01538;C01375;5;11.0;5-105081;5;METRO;METRO 5;RATP;0;1;0;652693.7822;6859183.7267;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273
48.8760262116,2.33788648907;"{""type"": ""Point"", ""coordinates"": [2.337886489069273, 48.876026211608526]}";600;NOTRE-DAME-DE-LORETTE;Notre-Dame-de-Lorette;;;71350;Notre-Dame-de-Lorette;44210;Notre-Dame-de-Lorette;2307;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01545;C01382;12;4.0;12-112069;12;METRO;METRO 12;RATP;0;1;0;651436.9357;6864204.0114;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
48.8523007631,2.33972778159;"{""type"": ""Point"", ""coordinates"": [2.339727781593095, 48.85230076309422]}";605;ODEON;Odéon;;;73618;Odéon;58716;Odéon;2090;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;C01374;4;10.0;4-104059;4;METRO;METRO 4;RATP;0;1;0;651549.9234;6861564.8032;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
48.8706417323,2.33213859959;"{""type"": ""Point"", ""coordinates"": [2.332138599587432, 48.87064173234302]}";608;OPERA;Opéra;;;71337;Opéra;42237;Opéra;2214;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;C01378;8;15.0;8-108041;8;METRO;METRO 8;RATP;0;1;0;651010.2997;6863608.8469;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8535754725,2.35716257162;"{""type"": ""Point"", ""coordinates"": [2.357162571618336, 48.853575472503586]}";673;PONT-MARIE (CITE DES ARTS);Pont Marie;Cité des Arts;;71217;Pont Marie (Cité des Arts);44487;Pont Marie (Cité des Arts);2168;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;C01377;7;13.0;7-107065;7;METRO;METRO 7;RATP;0;1;0;652830.3951;6861695.9829;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
48.819876221,2.36453195175;"{""type"": ""Point"", ""coordinates"": [2.364531951747296, 48.819876221049874]}";687;PORTE DE CHOISY;Porte de Choisy;;;70604;Porte de Choisy;44513;Porte de Choisy;2154;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;C01377;7;13.0;7-107085;7;METRO;METRO 7;RATP;0;1;0;653340.9723;6857944.6053;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
48.8470661332,2.30740224062;"{""type"": ""Point"", ""coordinates"": [2.30740224061964, 48.84706613315244]}";791;SEGUR;Ségur;;;71157;Ségur;51612;Ségur;2275;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01543;C01380;10;2.0;10-110049;10;METRO;METRO 10;RATP;0;1;0;649172.8635;6861003.0844;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049
48.8517620525,2.3268225689;"{""type"": ""Point"", ""coordinates"": [2.326822568897497, 48.85176205249547]}";799;SEVRES-BABYLONE;Sèvres-Babylone;;;71203;Sèvres Babylone;44828;Sèvres Babylone;2315;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01545;C01382;12;4.0;12-110055;12;METRO;METRO 12;RATP;0;1;0;650602.4646;6861512.8995;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
48.8370451192,2.37282572183;"{""type"": ""Point"", ""coordinates"": [2.372825721828786, 48.83704511924431]}";717;QUAI DE LA GARE;Quai de la Gare;;;71597;Quai de la Gare;44582;Quai de la Gare;2129;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;C01376;6;12.0;6-106043;6;METRO;METRO 6;RATP;0;1;0;653965.0895;6859848.724;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
48.8612049903,2.35349574013;"{""type"": ""Point"", ""coordinates"": [2.353495740128162, 48.86120499032301]}";721;RAMBUTEAU;Rambuteau;Centre Georges Pompidou;;71273;Rambuteau;44593;Rambuteau;2288;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01544;C01381;11;3.0;11-111053;11;METRO;METRO 11;RATP;0;1;0;652568.2852;6862546.5161;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94
48.8554850504,2.27010913894;"{""type"": ""Point"", ""coordinates"": [2.270109138941893, 48.85548505040442]}";722;RANELAGH;Ranelagh;;;71243;Ranelagh;44594;Ranelagh;2254;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;C01379;9;16.0;9-109037;9;METRO;METRO 9;RATP;0;1;0;646444.7925;6861963.8329;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
48.8660696891,2.35245974411;"{""type"": ""Point"", ""coordinates"": [2.352459744108264, 48.86606968911555]}";726;REAUMUR-SEBASTOPOL;Réaumur Sébastopol;;;73636;Réaumur Sébastopol;44600;Réaumur Sébastopol;2084;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;C01374;4;10.0;4-104047;4;METRO;METRO 4;RATP;0;1;0;652496.7155;6863088.0544;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
48.8473037861,2.38634170635;"{""type"": ""Point"", ""coordinates"": [2.386341706352171, 48.84730378614118]}";734;REUILLY-DIDEROT;Reuilly-Diderot;;;71654;Reuilly Diderot;44637;Reuilly Diderot;2019;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;C01371;1;1.0;1-101043;1;METRO;METRO 1;RATP;0;1;0;654966.0143;6860981.5925;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
48.8471287213,2.38702524211;"{""type"": ""Point"", ""coordinates"": [2.387025242109209, 48.84712872134133]}";735;REUILLY-DIDEROT;Reuilly-Diderot;;;71654;Reuilly Diderot;44637;Reuilly Diderot;2202;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;C01378;8;15.0;8-101043;8;METRO;METRO 8;RATP;0;1;0;655016.0242;6860961.7373;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8557264286,2.42298321615;"{""type"": ""Point"", ""coordinates"": [2.422983216145875, 48.85572642863313]}";741;ROBESPIERRE;Robespierre;;;71725;Robespierre;44650;Robespierre;2228;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;C01379;9;16.0;9-109089;9;METRO;METRO 9;RATP;0;1;0;657661.786;6861897.8455;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
48.8639744458,2.27811255845;"{""type"": ""Point"", ""coordinates"": [2.278112558447475, 48.863974445782915]}";751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);Rue de la Pompe;Avenue Georges Mandel;;71292;Rue de la Pompe;44461;Rue de la Pompe;2252;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;C01379;9;16.0;9-109041;9;METRO;METRO 9;RATP;0;1;0;647040.651;6862902.3761;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
48.8714977394,2.34315477308;"{""type"": ""Point"", ""coordinates"": [2.343154773075232, 48.871497739350026]}";754;GRANDS BOULEVARDS (RUE MONTMARTRE);Grands Boulevards;Rue Montmartre;;71326;Grands Boulevards;43310;Grands Boulevards;2212;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;C01378;8;15.0;8-108045;8;METRO;METRO 8;RATP;0;1;0;651819.1431;6863697.2503;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8745583847,2.3213619281;"{""type"": ""Point"", ""coordinates"": [2.321361928104079, 48.87455838471092]}";759;SAINT-AUGUSTIN;Saint-Augustin;;;73690;Saint-Augustin;44857;Saint-Augustin;2245;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;C01379;9;16.0;9-109055;9;METRO;METRO 9;RATP;0;1;0;650223.5598;6864051.0893;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
48.9458456578,2.36454176349;"{""type"": ""Point"", ""coordinates"": [2.364541763486512, 48.945845657765744]}";763;SAINT-DENIS-UNIVERSITE;Saint-Denis - Université;;;72358;Saint-Denis - Université;44860;Saint-Denis - Université;2368;Metro;0;0;0;1;0;0;0;0;0;0;M13;0;0;0;A01546;C01383;13;5.0;13-114082;13;METRO;METRO 13;RATP;899959;1;0;653454.4183;6871951.6549;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
48.853718934,2.33377613686;"{""type"": ""Point"", ""coordinates"": [2.333776136855683, 48.85371893399261]}";767;SAINT-GERMAIN-DES-PRES;Saint-Germain-des-Prés;;;71216;Saint-Germain-des-Prés;44799;Saint-Germain-des-Prés;2091;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;C01374;4;10.0;4-104061;4;METRO;METRO 4;RATP;0;1;0;651114.5388;6861726.1589;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
48.8329008165,2.33713519061;"{""type"": ""Point"", ""coordinates"": [2.337135190607983, 48.83290081654446]}";768;SAINT-JACQUES;Saint-Jacques;;;71041;Saint-Jacques;45315;Saint-Jacques;2135;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;C01376;6;12.0;6-106055;6;METRO;METRO 6;RATP;0;1;0;651341.5779;6859409.3229;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
48.8838092012,2.30467444053;"{""type"": ""Point"", ""coordinates"": [2.304674440528395, 48.88380920123337]}";923;WAGRAM;Wagram;;;71423;Wagram;45508;Wagram;2055;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;C01373;3;8.0;3-103071;3;METRO;METRO 3;RATP;0;1;0;649008.6628;6865090.3639;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
48.7687151253,2.46456499321;"{""type"": ""Point"", ""coordinates"": [2.464564993211322, 48.76871512527143]}";1072;CRETEIL-POINTE DU LAC;Créteil - Pointe du Lac;;;69884;Pointe du Lac;44453;Pointe du Lac;2189;Metro;0;0;0;1;0;0;0;0;0;0;M8;0;0;0;A01541;C01378;8;15.0;8-108092;8;METRO;METRO 8;RATP;0;1;0;660647.1686;6852201.7355;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8326768719,2.2880694576;"{""type"": ""Point"", ""coordinates"": [2.288069457597242, 48.83267687187786]}";999;PORTE DE VERSAILLES;Porte de Versailles;Parc des Expositions de Paris;;71045;Porte de Versailles;49515;Porte de Versailles;5463;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01193;C01391;T3A;33.0;T3A-112035;3A;TRAMWAY;TRAM 3a;RATP;0;1;0;647739.716;6859415.7773;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614
48.8765687753,2.40703492196;"{""type"": ""Point"", ""coordinates"": [2.407034921962183, 48.87656877529155]}";1092;PORTE DES LILAS;Porte des Lilas;;;71889;Porte des Lilas;44529;Porte des Lilas;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;C01679;T3B;0.0;T3B-111035;3B;TRAMWAY;TRAM 3b;RATP;0;1;0;656509.0161;6864224.0345;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.884594208,2.33794977706;"{""type"": ""Point"", ""coordinates"": [2.337949777055662, 48.88459420803533]}";2;ABBESSES;Abbesses;Butte Montmartre;;71432;Abbesses;42155;Abbesses;2304;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01545;C01382;12;4.0;12-112075;12;METRO;METRO 12;RATP;0;1;0;651449.5655;6865156.6779;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
48.8574200375,2.3681082907;"{""type"": ""Point"", ""coordinates"": [2.368108290701383, 48.85742003754713]}";180;CHEMIN VERT;Chemin Vert;;;73622;Chemin Vert;45097;Chemin Vert;2206;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;C01378;8;15.0;8-108057;8;METRO;METRO 8;RATP;0;1;0;653636.9649;6862116.9823;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.9060940502,2.33183083796;"{""type"": ""Point"", ""coordinates"": [2.33183083796241, 48.90609405024862]}";323;GARIBALDI;Garibaldi;;;72128;Garibaldi;43252;Garibaldi;2351;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;C01383;13;5.0;13-114073;13;METRO;METRO 13;RATP;0;1;0;651021.0832;6867551.1312;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
48.8653353173,2.41669727286;"{""type"": ""Point"", ""coordinates"": [2.41669727285771, 48.86533531726098]}";300;GALLIENI (PARC DE BAGNOLET);Gallieni;Parc de Bagnolet;;71817;Gallieni;47890;Gallieni;2074;Metro;0;0;0;1;0;0;0;0;0;0;M3;0;0;0;A01536;C01373;3;8.0;3-103033;3;METRO;METRO 3;RATP;899909;1;0;657208.4603;6862969.6694;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
48.8422653865,2.36533865297;"{""type"": ""Point"", ""coordinates"": [2.365338652974602, 48.84226538647532]}";312;AUSTERLITZ;Gare d'Austerlitz;;;71135;Gare d'Austerlitz;462352;Gare d'Austerlitz;2104;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01538;C01375;5;11.0;5-375;5;METRO;METRO 5;RATP;0;1;1;653420.212;6860433.5551;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273
48.8026376907,2.44692748424;"{""type"": ""Point"", ""coordinates"": [2.446927484242136, 48.80263769071807]}";499;MAISONS-ALFORT-LES JUILLIOTTES;Maisons-Alfort-Les Juilliottes;;;70358;Maisons-Alfort Les Juilliottes;44067;Maisons-Alfort Les Juilliottes;2192;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;C01378;8;15.0;8-108085;8;METRO;METRO 8;RATP;899946;1;0;659377.3049;6855982.3601;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8224378346,2.35847388385;"{""type"": ""Point"", ""coordinates"": [2.358473883854336, 48.82243783458549]}";497;MAISON BLANCHE;Maison Blanche;;;70645;Maison Blanche;44057;Maison Blanche;2160;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;C01377;7;13.0;7-107081;7;METRO;METRO 7;RATP;0;1;0;652898.4845;6858233.0223;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
48.8823901507,2.33729479057;"{""type"": ""Point"", ""coordinates"": [2.337294790567404, 48.882390150672364]}";647;PIGALLE;Pigalle;;;71409;Pigalle;44345;Pigalle;2039;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;C01372;2;7.0;2-112073;2;METRO;METRO 2;RATP;0;1;0;651399.4773;6864912.0033;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
48.8772363191,2.34929390248;"{""type"": ""Point"", ""coordinates"": [2.349293902476004, 48.8772363191366]}";659;POISSONNIERE;Poissonnière;;;71363;Poissonnière;45165;Poissonnière;2177;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;C01377;7;13.0;7-107047;7;METRO;METRO 7;RATP;0;1;0;652274.7082;6864331.6119;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
48.8714665781,2.27708301705;"{""type"": ""Point"", ""coordinates"": [2.277083017052586, 48.871466578127645]}";682;PORTE DAUPHINE;Porte Dauphine;;;474152;Porte Dauphine;44509;Porte Dauphine;2049;Metro;0;0;0;1;0;0;0;0;0;0;M2;0;0;0;A01535;C01372;2;7.0;2-102081;2;METRO;METRO 2;RATP;0;1;0;646972.7506;6863736.1283;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
48.8857931052,2.2925823141;"{""type"": ""Point"", ""coordinates"": [2.292582314102912, 48.885793105231]}";685;PORTE DE CHAMPERRET;Porte de Champerret;;;71450;Porte de Champerret;44511;Porte de Champerret;2053;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;C01373;3;8.0;3-103075;3;METRO;METRO 3;RATP;0;1;0;648123.8929;6865318.8375;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
